"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
18764,-122.32,40.71,18,2879,578,1399,586,2.4036,105400,"INLAND"
907,-121.99,37.54,28,3046,507,1772,516,5.3283,227900,"<1H OCEAN"
19044,-121.76,38.41,19,686,107,348,109,3.9306,93800,"INLAND"
13772,-117.03,34.02,26,3909,670,1884,665,4.1361,121000,"INLAND"
6271,-117.94,34.04,33,1493,331,1571,354,3.8864,158900,"<1H OCEAN"
8343,-118.33,33.93,37,1831,356,925,338,4.4091,148400,"<1H OCEAN"
8656,-118.42,33.85,43,1584,477,799,433,5.0322,435000,"NEAR OCEAN"
19194,-122.69,38.44,40,1449,281,636,295,2.7222,161200,"<1H OCEAN"
8234,-118.2,33.77,41,1158,396,1209,336,2.7813,129200,"NEAR OCEAN"
8752,-118.37,33.82,36,2416,394,1115,386,6.256,366900,"<1H OCEAN"
15966,-122.44,37.71,31,2370,441,1524,470,5.0201,264100,"NEAR BAY"
9532,-120.46,37.51,22,2704,497,1432,399,2.9,83100,"INLAND"
14999,-117.05,32.73,27,3184,588,1763,571,3.5529,133900,"NEAR OCEAN"
3078,-119.23,35.77,26,2636,468,1416,485,4.1917,84000,"INLAND"
3275,-122.91,39.05,20,1128,229,621,210,3.2216,93500,"INLAND"
6172,-117.92,34.08,35,2108,408,1257,414,4.1312,185200,"<1H OCEAN"
10547,-117.76,33.7,12,4025,574,2042,588,7.9125,344900,"<1H OCEAN"
4930,-118.24,33.99,41,1425,372,1803,353,1.6731,88200,"<1H OCEAN"
10457,-117.64,33.49,3,2516,429,781,337,5.6197,271600,"<1H OCEAN"
9868,-121.84,36.61,26,2902,761,2258,719,2.5663,128900,"<1H OCEAN"
6043,-117.74,34.05,30,1185,317,1466,302,2.625,94300,"INLAND"
5309,-118.44,34.05,32,1880,435,798,417,4.7109,5e+05,"<1H OCEAN"
1425,-122.03,37.98,16,1209,477,627,482,1.3894,156300,"NEAR BAY"
20512,-121.54,38.59,40,2120,504,1304,464,2.0368,67800,"INLAND"
4790,-118.32,34.02,47,1648,346,1120,338,2.0042,114200,"<1H OCEAN"
3957,-118.63,34.2,19,7411,1045,2814,950,6.7785,336100,"<1H OCEAN"
10254,-117.87,33.88,25,1808,440,1342,454,3.025,156900,"<1H OCEAN"
16139,-122.46,37.78,52,4140,984,2030,892,3.4236,376800,"NEAR BAY"
1294,-121.78,38,8,2371,375,1094,396,5.3245,174500,"INLAND"
19447,-121.03,37.69,5,4034,771,1967,742,3.8065,146000,"INLAND"
15051,-116.85,32.83,17,4234,770,2191,725,3.6445,197600,"<1H OCEAN"
19846,-119.1,36.4,31,1533,361,1518,386,1.5608,51700,"INLAND"
10643,-117.8,33.55,38,1757,464,821,426,4.1304,433300,"<1H OCEAN"
15146,-116.96,32.9,16,3047,495,1507,499,5.3008,186500,"<1H OCEAN"
20545,-121.76,38.55,23,8800,1857,6330,1832,2.065,219400,"INLAND"
200,-122.23,37.78,52,472,146,415,126,2.6429,71300,"NEAR BAY"
11189,-117.93,33.83,32,1792,411,1131,381,2.4942,186300,"<1H OCEAN"
20294,-119.18,34.16,30,2053,368,1496,391,3.6546,186200,"NEAR OCEAN"
3688,-118.37,34.22,11,2127,581,1989,530,2.9028,174100,"<1H OCEAN"
5135,-118.26,33.97,44,1246,308,1031,295,1.9556,96300,"<1H OCEAN"
17259,-119.72,34.42,37,1635,427,1027,408,3.5905,264700,"NEAR OCEAN"
12739,-121.36,38.63,28,6119,985,2631,934,4.875,146400,"INLAND"
2697,-115.37,32.82,14,1276,270,867,261,1.9375,80900,"INLAND"
14779,-117.09,32.58,12,2565,567,1785,545,3.0273,135300,"NEAR OCEAN"
8791,-118.36,33.8,34,2629,369,966,375,10.1241,500001,"NEAR OCEAN"
2950,-119,35.35,31,2931,716,1969,588,2.2155,62100,"INLAND"
9593,-120.45,37.32,19,3136,466,1631,484,3.6471,101400,"INLAND"
11699,-117.97,33.89,17,1851,344,764,339,5.1315,181800,"<1H OCEAN"
19114,-122.63,38.22,17,2652,342,1199,350,5.565,267100,"<1H OCEAN"
15331,-117.32,33.23,24,2580,604,982,569,1.6402,169300,"NEAR OCEAN"
2797,-118.05,36.64,34,2090,478,896,426,2.0357,74200,"INLAND"
7643,-118.27,33.82,36,1593,334,1427,320,4.4015,166900,"<1H OCEAN"
8636,-118.4,33.88,35,1060,191,444,196,8.0015,500001,"<1H OCEAN"
19000,-121.95,38.35,16,2084,292,1099,292,5.8269,150200,"INLAND"
6632,-118.16,34.16,44,1284,278,925,261,1.7321,178400,"<1H OCEAN"
7400,-118.24,33.96,39,643,186,821,191,2.5729,97300,"<1H OCEAN"
18286,-122.1,37.37,37,2511,354,945,348,8.3924,500001,"NEAR BAY"
20621,-121.48,39.05,40,198,41,151,48,4.5625,1e+05,"INLAND"
1930,-121.07,38.66,22,1831,274,813,269,4.6394,173400,"INLAND"
10318,-117.82,33.84,25,1788,203,676,217,10.1299,454300,"<1H OCEAN"
3322,-122.83,38.98,17,1383,347,719,296,1.6164,77800,"INLAND"
15257,-117.26,33.04,16,3109,450,1433,453,6.6319,269600,"NEAR OCEAN"
16072,-122.49,37.75,43,2044,393,979,378,3.9205,319100,"NEAR OCEAN"
18410,-121.82,37.27,16,2030,321,1343,365,6.3566,279100,"<1H OCEAN"
648,-122.12,37.71,35,1037,207,552,210,4,167900,"NEAR BAY"
14136,-117.07,32.75,9,3464,749,1687,645,3.3026,119100,"NEAR OCEAN"
14530,-117.14,32.92,15,3242,595,1936,593,4.9706,184700,"<1H OCEAN"
2517,-122.25,39.79,16,2127,412,1104,369,3.0469,72200,"INLAND"
18346,-122.14,37.43,18,2060,563,1144,600,4.0686,378600,"NEAR BAY"
7329,-118.17,33.97,33,2410,641,2106,593,2.2422,168200,"<1H OCEAN"
10751,-117.89,33.61,16,2413,559,656,423,6.3017,350000,"<1H OCEAN"
11307,-117.94,33.78,11,2880,745,1806,722,3.8056,171100,"<1H OCEAN"
5195,-118.26,33.92,40,1076,244,705,255,1.7986,98900,"<1H OCEAN"
4862,-118.28,34.02,29,515,229,2690,217,0.4999,500001,"<1H OCEAN"
7903,-118.04,33.86,21,2870,437,1671,470,7.2628,322700,"<1H OCEAN"
2907,-119.03,35.38,52,1695,290,540,260,2.7312,147100,"INLAND"
2245,-119.8,36.83,17,1560,261,709,258,4.3315,95800,"INLAND"
4811,-118.36,34.02,43,1356,333,796,329,1.7159,189700,"<1H OCEAN"
13024,-121.23,38.67,27,5266,971,2432,948,3.8954,133000,"INLAND"
13223,-117.71,34.03,11,3467,749,2163,676,3.4267,164400,"INLAND"
6916,-117.99,33.95,30,2217,284,851,291,10.4835,498600,"<1H OCEAN"
5669,-118.3,33.72,28,2510,583,1388,554,3.3397,267800,"NEAR OCEAN"
11245,-118,33.81,22,2642,640,1702,588,3.5268,174700,"<1H OCEAN"
14145,-117.08,32.74,33,3260,673,1784,666,3.5078,126500,"NEAR OCEAN"
3702,-118.36,34.18,34,1471,423,995,386,2.9583,188700,"<1H OCEAN"
3948,-118.61,34.21,41,1058,228,778,245,3.3534,180500,"<1H OCEAN"
12781,-121.43,38.65,18,909,198,661,176,3.1696,77400,"INLAND"
12678,-121.39,38.56,19,8507,1470,3517,1453,4.3644,137400,"INLAND"
7079,-117.99,33.94,30,2395,565,1214,521,3.7045,212300,"<1H OCEAN"
4605,-118.33,34.06,52,1841,240,693,218,15.0001,500001,"<1H OCEAN"
13839,-117.3,34.53,38,1643,489,1196,406,1.2275,64100,"INLAND"
7462,-118.18,33.93,31,1516,400,1820,398,2.1641,122900,"<1H OCEAN"
19396,-120.85,37.77,10,423,110,295,94,1.3583,85200,"INLAND"
5304,-118.46,34.07,43,2511,456,808,407,6.7703,500001,"<1H OCEAN"
15324,-117.34,33.21,12,5963,1372,3015,1124,2.7386,216100,"NEAR OCEAN"
13968,-116.89,34.27,13,3661,770,567,228,4.4063,152600,"INLAND"
19710,-121.63,39.18,13,1907,347,821,367,2.0978,134000,"INLAND"
3602,-118.49,34.23,32,4373,683,2040,693,5.2668,242300,"<1H OCEAN"
18342,-122.14,37.43,52,1327,190,467,189,12.5902,500001,"NEAR BAY"
9221,-120.27,37.12,17,3328,628,1580,619,2.9861,81500,"INLAND"
2172,-119.87,36.78,4,6102,1114,3406,1115,3.4213,84500,"INLAND"
14022,-117.17,32.75,28,1514,384,540,352,2.1532,240000,"NEAR OCEAN"
18593,-122.07,37.13,26,1127,199,543,199,4.9792,240000,"NEAR OCEAN"
2475,-119.85,36.43,23,1824,354,1146,362,2.8913,60900,"INLAND"
9051,-118.1,34.71,16,3914,819,1524,795,2.415,137500,"INLAND"
3338,-122.51,38.76,9,2589,482,1050,374,4.0435,132600,"INLAND"
6323,-117.98,33.99,26,3343,455,1429,457,7.0778,334300,"<1H OCEAN"
19882,-119.27,36.34,26,2057,472,1453,439,2.4113,58600,"INLAND"
19754,-122.21,40.2,19,3404,731,1421,683,2.6149,84400,"INLAND"
12074,-117.64,33.88,13,8010,1366,3920,1309,5.536,204800,"<1H OCEAN"
11063,-117.86,33.8,35,1683,347,1242,335,3.5172,190400,"<1H OCEAN"
3074,-119.23,35.79,31,2862,606,2467,600,2.3125,62100,"INLAND"
6240,-117.97,34.06,34,3580,684,2786,636,4.0469,166800,"<1H OCEAN"
2664,-123.75,40.11,35,2052,477,900,402,1.9625,101500,"<1H OCEAN"
3188,-119.82,36.32,18,942,193,424,174,2.0673,87500,"INLAND"
4435,-118.2,34.07,34,1765,551,2203,500,2.2708,159600,"<1H OCEAN"
8525,-118.34,33.9,36,1342,259,706,261,4.1776,236600,"<1H OCEAN"
3219,-119.68,36.32,26,592,121,268,116,1.7596,120800,"INLAND"
1878,-119.96,38.94,27,1492,393,717,254,1.8906,104200,"INLAND"
3371,-118.27,34.27,27,5205,859,2363,888,6.1946,276100,"<1H OCEAN"
2860,-118.94,35.39,13,3137,417,1318,397,7.7751,194100,"INLAND"
409,-122.28,37.9,52,2318,328,779,312,7.1754,362900,"NEAR BAY"
8738,-118.31,33.82,39,2198,425,1160,436,4.1406,323700,"<1H OCEAN"
10679,-117.77,33.53,46,1033,223,462,224,3.2708,384700,"<1H OCEAN"
13827,-117.18,34.48,8,3561,691,2156,659,2.7778,86900,"INLAND"
16062,-122.49,37.76,49,1637,304,729,281,4.3281,323100,"NEAR BAY"
8619,-118.38,33.86,12,4235,735,1798,683,6.4242,365500,"<1H OCEAN"
16631,-120.83,35.32,11,3252,701,1814,660,3.2226,183200,"NEAR OCEAN"
13470,-117.36,34.09,32,3616,631,2131,593,3.2879,95500,"INLAND"
7186,-118.17,34.04,39,563,138,682,137,2.75,150000,"<1H OCEAN"
4499,-118.21,34.05,26,745,258,694,236,1.3846,129200,"<1H OCEAN"
8874,-118.41,34.07,47,2979,626,1076,571,3.9904,500001,"<1H OCEAN"
12087,-117.38,33.89,12,3964,524,1707,549,5.1624,267900,"INLAND"
13858,-117.27,34.5,7,2045,342,878,292,6.0296,194100,"INLAND"
5138,-118.27,33.97,45,1546,371,1186,366,1.64,96800,"<1H OCEAN"
18837,-122.64,41.73,36,3319,664,1492,631,1.8694,71200,"INLAND"
3337,-122.5,38.82,12,2394,443,877,341,2.5625,109200,"INLAND"
16608,-120.63,35.59,9,5782,1184,3026,1130,2.6528,113500,"<1H OCEAN"
4559,-118.25,34.06,12,4011,1438,1673,1088,5.3081,287500,"<1H OCEAN"
6462,-118.06,34.1,38,3229,636,1599,609,3.8646,257100,"<1H OCEAN"
5178,-118.25,33.95,35,1405,326,1086,273,1.0375,89800,"<1H OCEAN"
15405,-117.24,33.23,13,3756,648,1767,614,4.0776,196000,"<1H OCEAN"
6026,-117.74,34.08,35,1613,298,911,293,3.4398,134300,"INLAND"
17108,-122.2,37.44,31,2328,270,722,247,15.0001,500001,"NEAR OCEAN"
15319,-117.36,33.2,26,2447,482,1405,486,3.2917,150800,"NEAR OCEAN"
2729,-115.55,32.79,23,1004,221,697,201,1.6351,59600,"INLAND"
12221,-117.32,33.51,4,966,133,311,92,5.2066,500001,"<1H OCEAN"
14701,-117.07,32.8,31,2550,395,1017,405,5.1488,181000,"<1H OCEAN"
19633,-120.85,37.55,45,350,62,187,63,2.5938,275000,"INLAND"
7598,-118.24,33.89,32,1132,266,1211,279,2.1838,98300,"<1H OCEAN"
20203,-119.2,34.26,25,2203,367,1194,377,5.4087,223200,"NEAR OCEAN"
2068,-119.8,36.65,34,2263,423,1184,407,1.7692,74200,"INLAND"
11481,-118.03,33.72,24,5203,957,2465,946,5.163,261000,"<1H OCEAN"
15434,-117.25,33.2,10,2050,473,1302,471,2.7961,131300,"<1H OCEAN"
18366,-122.12,37.28,21,349,64,149,56,5.8691,360000,"<1H OCEAN"
11644,-118.06,33.82,24,3983,675,1568,638,4.6458,213400,"<1H OCEAN"
15632,-122.4,37.8,52,1642,570,1432,513,1.9063,3e+05,"NEAR BAY"
12072,-117.56,33.86,25,6964,1066,3240,1036,5.2898,177100,"INLAND"
3379,-118.29,34.25,8,5568,1514,3565,1374,3.0795,161500,"<1H OCEAN"
12363,-116.48,33.79,14,9425,2020,1711,1000,2.6298,145200,"INLAND"
7309,-118.19,33.99,35,1172,436,1741,408,2.4596,154700,"<1H OCEAN"
15544,-117.07,33.07,8,2756,343,1045,340,8.5957,444100,"<1H OCEAN"
15518,-117.07,33.15,15,2994,522,1231,503,3.2024,180400,"<1H OCEAN"
13526,-117.29,34.17,35,4174,847,2127,778,3.2232,88300,"INLAND"
2460,-119.73,36.52,20,1741,331,1466,289,2.5921,94200,"INLAND"
1343,-121.92,38.02,8,2750,479,1526,484,5.102,156500,"INLAND"
9015,-118.68,34.08,18,102,17,55,21,3.9934,500001,"NEAR OCEAN"
2037,-119.69,36.75,6,1926,303,965,316,4.7463,93100,"INLAND"
12143,-117.23,33.83,2,1424,251,681,192,4.0833,1e+05,"INLAND"
1520,-122.08,37.92,28,2377,469,1068,435,4.4561,250000,"NEAR BAY"
15745,-122.43,37.78,52,1952,628,1284,576,2.105,316700,"NEAR BAY"
11591,-118.01,33.78,26,2343,377,1166,373,6,233100,"<1H OCEAN"
7991,-118.18,33.86,39,2925,732,1702,642,2.375,160800,"<1H OCEAN"
4699,-118.38,34.08,25,4625,1307,1739,1191,3.3989,485000,"<1H OCEAN"
12872,-121.36,38.69,13,6850,1400,4251,1421,3.6989,93300,"INLAND"
3336,-122.64,38.87,16,1177,240,519,199,1.5739,73500,"INLAND"
20006,-119.13,36.13,28,1673,385,1434,371,2.0586,40900,"INLAND"
7612,-118.22,33.88,35,998,313,1335,311,1.6574,102500,"<1H OCEAN"
836,-122.03,37.61,33,1518,302,831,268,5.097,188600,"NEAR BAY"
19027,-122,38.35,34,432,65,208,71,5.5435,136000,"INLAND"
10891,-117.86,33.73,31,1115,268,1369,259,3.5694,150500,"<1H OCEAN"
11023,-117.83,33.83,23,2775,547,1226,510,3.6707,231400,"<1H OCEAN"
16158,-122.49,37.77,52,2342,458,1170,458,3.7036,369200,"NEAR BAY"
15619,-122.42,37.8,52,4985,1355,1848,1255,4.9211,500001,"NEAR BAY"
7895,-118.08,33.86,17,2259,383,1378,386,5.8733,287000,"<1H OCEAN"
8645,-118.4,33.87,40,1679,372,719,385,6.435,479500,"<1H OCEAN"
1545,-121.93,37.73,23,2564,347,1043,351,6.2048,275000,"<1H OCEAN"
10958,-117.88,33.75,34,3004,673,5477,640,2.8342,187200,"<1H OCEAN"
13080,-121.34,38.55,11,2838,498,1701,504,4.1447,114000,"INLAND"
16602,-120.69,35.64,38,2564,546,1301,481,2.0076,114000,"<1H OCEAN"
15873,-122.41,37.76,52,2479,515,1816,496,3.0774,3e+05,"NEAR BAY"
956,-121.93,37.66,24,3166,424,1081,400,8.3337,500001,"<1H OCEAN"
9313,-122.51,37.99,32,4138,632,1541,626,5.5791,433300,"NEAR BAY"
11154,-117.97,33.84,18,1063,209,462,223,2.8348,219000,"<1H OCEAN"
201,-122.23,37.78,52,862,215,994,213,3.0257,80800,"NEAR BAY"
20106,-120.3,37.97,17,3243,619,1408,566,2.474,120100,"INLAND"
8344,-118.33,33.93,38,694,112,412,119,6.0718,156000,"<1H OCEAN"
18980,-122.02,38.25,10,2237,454,1255,429,3.1176,126500,"INLAND"
4480,-118.16,34.07,41,247,55,925,50,3.5769,135700,"<1H OCEAN"
8684,-118.34,33.88,31,3122,727,1885,715,3.8657,298400,"<1H OCEAN"
8427,-118.35,33.92,24,2728,845,2023,773,2.75,239700,"<1H OCEAN"
12888,-121.34,38.66,18,4164,963,2032,898,2.119,133100,"INLAND"
5498,-118.41,34,30,3550,934,3738,880,3.191,271200,"<1H OCEAN"
4578,-118.28,34.07,14,1924,926,2226,792,2.2552,265900,"<1H OCEAN"
11717,-120.1,39.19,18,3824,559,241,106,5.5456,360000,"INLAND"
17407,-120.45,34.94,26,1058,232,891,243,3.6422,120600,"<1H OCEAN"
11533,-118.09,33.77,26,5359,1508,1829,1393,1.7675,61300,"<1H OCEAN"
11069,-117.85,33.84,26,2095,280,793,261,6.6719,271700,"<1H OCEAN"
1661,-121.94,37.94,26,1299,174,533,180,6.2296,291700,"INLAND"
805,-122.06,37.65,33,1227,286,848,291,3.8036,158200,"NEAR BAY"
9461,-123.64,39.45,21,3359,677,1908,642,3.0433,140700,"<1H OCEAN"
17616,-121.93,37.28,34,2422,370,1010,395,5.6494,376200,"<1H OCEAN"
5255,-118.48,34.07,29,4767,777,1500,638,10.7937,500001,"<1H OCEAN"
17516,-121.93,37.33,44,1449,291,676,282,3.575,292200,"<1H OCEAN"
11259,-117.97,33.81,26,4022,1081,2457,1001,2.8042,206300,"<1H OCEAN"
462,-122.26,37.87,52,2773,998,1721,949,1.1859,241700,"NEAR BAY"
20547,-121.77,38.69,47,1697,318,775,276,3.4559,123100,"INLAND"
13745,-117.17,34.07,24,6573,1235,2904,1202,3.0651,108000,"INLAND"
14844,-117.08,32.69,36,1571,284,1001,268,3.6875,111400,"NEAR OCEAN"
699,-122.11,37.69,42,1472,310,768,309,3.4643,160900,"NEAR BAY"
2064,-119.73,36.59,31,1551,296,1058,287,3.3438,92600,"INLAND"
9463,-123.8,39.47,28,2492,507,1202,460,2.7857,150300,"<1H OCEAN"
9460,-123.5,39.67,22,2124,450,1122,446,2.1793,71500,"INLAND"
3733,-118.41,34.18,30,2008,513,1052,496,3.0119,262200,"<1H OCEAN"
17735,-121.8,37.3,16,906,149,605,148,4.8173,235600,"<1H OCEAN"
20480,-118.71,34.28,27,2911,562,1773,580,4.6528,186600,"<1H OCEAN"
19764,-122.18,40.02,30,1952,397,961,333,2.25,68200,"INLAND"
12300,-116.87,33.94,35,4448,906,2736,843,2.218,73400,"INLAND"
18833,-122.92,41.7,23,4017,792,1634,619,2.3571,62000,"INLAND"
16758,-122.48,37.7,33,4492,NA,3477,1537,3.0546,297900,"NEAR OCEAN"
13797,-117.41,34.58,14,859,212,541,181,1.6838,57900,"INLAND"
10171,-117.98,33.87,25,2037,515,1435,496,3.3199,188800,"<1H OCEAN"
12288,-116.86,33.84,18,521,118,174,74,2.7788,91100,"INLAND"
2551,-124.16,40.78,43,2241,446,932,395,2.9038,82000,"NEAR OCEAN"
16927,-122.31,37.57,45,1165,236,845,251,4.1875,267300,"NEAR OCEAN"
19817,-119.29,36.54,18,2581,628,2732,592,1.8429,58300,"INLAND"
1238,-120.37,38.25,13,4495,856,1149,459,2.5352,113700,"INLAND"
13842,-117.31,34.53,26,2299,496,1259,441,2.6125,79900,"INLAND"
20607,-121.57,39.12,30,2601,534,1702,506,2.08,56600,"INLAND"
2248,-119.78,36.82,22,4241,1147,1929,971,1.7708,53500,"INLAND"
15494,-117.2,33.12,18,4372,736,1473,675,5.1194,247800,"NEAR OCEAN"
10115,-117.94,33.94,26,1962,540,1236,520,2.2156,145000,"<1H OCEAN"
17288,-119.74,34.35,34,1664,292,705,257,5,329400,"NEAR OCEAN"
8078,-118.19,33.82,19,2953,895,1914,855,3.5521,290000,"NEAR OCEAN"
10243,-117.87,33.89,25,1142,162,486,150,7.1472,270100,"<1H OCEAN"
20030,-119.03,36.08,19,2736,549,1432,503,2.6944,67700,"INLAND"
1384,-122.09,37.99,19,3073,506,1773,493,5.4496,205400,"NEAR BAY"
19051,-121.83,38.43,24,1307,314,917,291,2.2244,98100,"INLAND"
19014,-122.01,38.36,15,476,67,213,73,7.1053,315200,"INLAND"
3714,-118.4,34.2,30,2392,655,1987,609,2.8424,226400,"<1H OCEAN"
3757,-118.38,34.18,44,901,179,473,179,3.3125,186400,"<1H OCEAN"
14063,-117.12,32.74,52,1969,389,877,424,3.79,163400,"NEAR OCEAN"
14462,-117.28,32.84,21,2455,660,1015,597,3.7596,381300,"NEAR OCEAN"
9662,-120.87,41.54,21,1091,208,660,188,2.2321,34600,"INLAND"
13578,-117.28,34.13,44,2469,568,1363,517,1.8396,77100,"INLAND"
8594,-118.37,33.88,44,1325,245,669,253,4.4211,324000,"<1H OCEAN"
20010,-119.06,36.15,25,2402,478,1527,461,2.3194,52900,"INLAND"
20519,-121.56,38.58,32,2070,561,2046,523,1.9426,82300,"INLAND"
3381,-118.27,34.25,35,2091,360,879,326,4.4485,261900,"<1H OCEAN"
8755,-118.36,33.82,28,67,15,49,11,6.1359,330000,"<1H OCEAN"
16585,-121.44,37.74,33,1875,363,970,381,3.5096,141700,"INLAND"
7429,-118.21,33.95,32,1116,328,1265,302,2.295,155200,"<1H OCEAN"
7776,-118.09,33.9,36,1215,279,862,285,3.7604,158700,"<1H OCEAN"
6311,-118.02,34.04,27,5640,1001,3538,978,5.065,215400,"<1H OCEAN"
15900,-122.41,37.75,52,3065,622,1405,606,3.7813,275900,"NEAR BAY"
18092,-122.08,37.3,30,2268,404,1197,372,7.0813,485300,"<1H OCEAN"
1013,-121.77,37.68,44,495,112,277,109,2.6667,179200,"INLAND"
10170,-117.94,33.9,27,2029,242,711,254,9.7956,500001,"<1H OCEAN"
12602,-121.48,38.53,37,1704,361,902,356,1.9837,62300,"INLAND"
695,-122.11,37.7,29,1298,306,835,338,2.3274,170400,"NEAR BAY"
17666,-121.87,37.32,39,1839,471,1528,456,2.6818,184900,"<1H OCEAN"
19276,-122.79,38.42,9,4967,885,2581,915,5.038,185600,"<1H OCEAN"
1022,-121.79,37.66,22,14701,2210,6693,2232,5.98,245000,"INLAND"
7481,-118.22,33.94,40,930,258,1203,244,2.5938,115400,"<1H OCEAN"
8859,-118.39,34.08,27,6605,1710,2665,1520,3.8088,500001,"<1H OCEAN"
16482,-121.32,38.21,27,2643,467,1455,444,3.6398,146700,"INLAND"
18284,-122.08,37.35,33,2398,317,832,314,10.3591,500001,"NEAR BAY"
19619,-121.14,37.52,37,1358,231,586,214,3.1645,170800,"INLAND"
9655,-120.65,36.98,26,1787,364,1548,362,1.7188,49500,"INLAND"
3417,-118.41,34.29,32,1591,320,1818,306,4.2969,145800,"<1H OCEAN"
8805,-118.42,33.75,22,17591,2604,6897,2492,8.2831,500001,"NEAR OCEAN"
18760,-122.31,40.65,11,3664,647,1686,613,2.9338,141600,"INLAND"
12636,-121.47,38.48,25,2969,551,1745,487,2.6382,76200,"INLAND"
14469,-117.26,32.85,30,3652,499,978,462,8.2374,500001,"NEAR OCEAN"
11843,-120.9,39.95,20,1349,238,601,203,3.5417,96600,"INLAND"
13840,-117.3,34.54,31,1174,360,1161,328,1.06,56500,"INLAND"
14769,-117.1,32.57,26,2343,371,1221,372,4.3601,144900,"NEAR OCEAN"
4774,-118.34,34.03,48,1426,331,784,356,1.6581,118800,"<1H OCEAN"
6551,-118.02,34.04,28,6175,1449,5041,1408,2.8821,158100,"<1H OCEAN"
8447,-118.37,33.9,35,1651,269,707,252,5.6482,294800,"<1H OCEAN"
6370,-117.99,34.16,40,3838,696,1851,674,4.2407,262000,"INLAND"
5800,-118.24,34.13,45,2170,401,1043,394,5.6921,269000,"<1H OCEAN"
14848,-117.08,32.68,26,3071,615,2156,568,2.9318,112400,"NEAR OCEAN"
17936,-121.95,37.35,42,1421,330,659,303,3.3333,237900,"<1H OCEAN"
12172,-117.15,33.7,2,6305,1265,2489,1152,3.1319,111500,"INLAND"
19668,-120.82,37.5,21,2974,495,1313,461,4.4886,135400,"INLAND"
1986,-120.79,38.7,13,5036,1034,2243,923,2.3319,138500,"INLAND"
16574,-121.42,37.74,35,796,132,313,152,3.15,153200,"INLAND"
16453,-121.27,38.13,52,1081,257,437,225,2.1979,114100,"INLAND"
18036,-121.92,37.24,27,1265,216,660,232,5.3911,281200,"<1H OCEAN"
15325,-117.35,33.19,28,2823,476,1189,433,5.1733,198100,"NEAR OCEAN"
16802,-122.41,37.66,37,2155,446,1255,428,3.8438,250700,"NEAR OCEAN"
5812,-118.26,34.13,37,1383,470,1185,451,2.5,207100,"<1H OCEAN"
11113,-117.89,33.84,33,1587,374,1159,331,2.8021,195100,"<1H OCEAN"
17550,-121.86,37.35,46,1448,330,1094,331,2.4968,174100,"<1H OCEAN"
13059,-121.27,38.61,17,6663,1369,2840,1299,2.9452,115600,"INLAND"
12843,-121.4,38.66,50,880,150,1148,148,2.5062,112500,"INLAND"
16314,-121.33,38.01,36,1383,207,531,203,5.9191,151900,"INLAND"
3281,-122.86,39.08,24,3127,674,1015,448,2.0417,78800,"INLAND"
286,-122.17,37.77,30,3326,746,1704,703,2.875,135300,"NEAR BAY"
16378,-121.28,38.03,11,826,150,684,166,3.9265,107400,"INLAND"
363,-122.12,37.75,28,794,111,329,109,7.6923,329800,"NEAR BAY"
9780,-121.13,36.21,30,1484,414,1200,351,1.7548,95800,"<1H OCEAN"
3582,-118.54,34.25,26,2639,378,1191,401,6.2788,322200,"<1H OCEAN"
4204,-118.26,34.12,45,2839,698,1768,653,3.1306,214000,"<1H OCEAN"
8583,-118.4,33.9,38,2868,466,1098,438,7.9059,477100,"<1H OCEAN"
16592,-121.44,37.73,7,8363,1314,3907,1068,5.3321,208100,"INLAND"
12060,-117.58,33.88,16,1739,478,1235,420,2.2969,116100,"INLAND"
2076,-119.84,36.75,34,1186,300,774,271,1.575,57100,"INLAND"
7593,-118.24,33.9,39,642,129,475,123,1.2083,92600,"<1H OCEAN"
3043,-119.27,35.49,39,2649,572,1815,547,2.3533,65400,"INLAND"
12633,-121.48,38.49,26,3165,806,2447,752,1.5908,78600,"INLAND"
11731,-120.91,38.98,13,7689,1415,3264,1198,3.653,146800,"INLAND"
7192,-118.18,34.04,42,1670,NA,1997,452,2.788,150500,"<1H OCEAN"
972,-121.9,37.67,15,2130,273,876,285,7.2639,332400,"<1H OCEAN"
2653,-124.03,40.45,34,1006,213,443,158,2.6094,71300,"<1H OCEAN"
3616,-118.44,34.26,34,1102,212,949,212,4.0792,165100,"<1H OCEAN"
3983,-118.63,34.19,32,3568,591,1741,563,5.1529,259600,"<1H OCEAN"
11482,-118.04,33.72,24,7141,1330,3418,1268,4.6649,237800,"<1H OCEAN"
18424,-121.81,37.25,20,3398,771,1231,744,2.0288,350000,"<1H OCEAN"
2170,-119.87,36.79,7,1932,419,1014,389,3.0938,76700,"INLAND"
921,-121.96,37.52,26,4211,741,2352,734,5.2396,223900,"<1H OCEAN"
17477,-119.92,34.44,17,2143,324,1073,330,6.0321,402600,"NEAR OCEAN"
4323,-118.35,34.08,52,2088,388,908,375,3.8141,342000,"<1H OCEAN"
1499,-122.01,37.93,25,2652,335,1062,334,7.5898,330200,"NEAR BAY"
9562,-120.63,37.36,16,1605,282,866,284,4.0694,110200,"INLAND"
10745,-117.92,33.61,36,1025,150,316,126,10.3048,500001,"<1H OCEAN"
4265,-118.31,34.1,40,4984,2158,4828,2028,1.6903,350000,"<1H OCEAN"
17337,-120.45,34.88,15,2143,286,929,315,5.7306,269700,"<1H OCEAN"
